"cnpj","nome_coop","naturezaJuridica","situacao","regimeEspecial","logradouro","complemento","bairro","municipio","uf","cep","endereco_eletronico","email","telefone_ddd","telefone_numero","segmento_prudencial","ato_presi","nome_Liquidante","filiacao","filiacao_central"
3732359,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA GOVERNADOR WALFREDO SIQUEIRA  17","","CENTRO","SAO JOSE DO EGITO","PE","56700000","","credipajeu-pe@sicoobne.com.br","87","38442450","S5",NA,NA,NA,NA
5222094,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA DOM PEDRO II LT06 QD24 N 851","","CENTRO","PIRACANJUBA","GO","75640000","www.sicoobcerrado.com.br","sicoobgoiascoapil@gmail.com","64","34056280","S5",NA,NA,NA,NA
41931221,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PITANGUI, PAPAGAIOS, MARAVILHAS E REGIÃO LTDA. - SICOOB CREDICOOP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA LACERDINO ROCHA","167","CENTRO","PITANGUI","MG","35650000","","pitangui315900@sicoobcrediminas.com.br","37","32710101","S5",NA,NA,NA,NA
66262643,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA GILBERTO CORDEIRO VALADARES  581","","CENTRO","POMPEU","MG","35640000","www.sicoobcredipeu.com.br","pompeu316100@sicoobcrediminas.com.br","37","35239300","S5",NA,NA,NA,NA
1608685,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO BRANCO LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA QUINTINO BOCAIUVA  Nº1818","","BOSQUE","RIO BRANCO","AC","69900670","www.sicoob.com.br","gerencia@unicredriobranco.brte.com.br","68","32241323","S5",NA,NA,NA,NA
9033698,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA COSTA GOMES, QUADRA R, LOTE B, SALA 21","CENTRO EMPRESARIAL LE MONDE","JARDIM MARCONAL","RIO VERDE","GO","75901550","","empresarial@sicoobempresarial.com.br","64","36200111","S5",NA,NA,NA,NA
2137018,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. NOSSA SENHORA DA CONSOLATA, 2001","","CENTRO","BOA VISTA","RR","69301011","www.unisicoob.com.br/unibv","gerencia@unicredboavista.com.br","95","36230711","S5",NA,NA,NA,NA
6910457,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA CORONEL PENTEADO, 427","","CENTRO","SANTA CRUZ DAS PALMEIRAS","SP","13650000","www.credicucar.com.br","gerencia@credicucar.com.br","19","36727272","S5",NA,NA,NA,NA
41707258,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA CORONEL AMANCIO BERNARDES","371","CENTRO","SANTO ANTONIO DO MONTE","MG","35560000","www.sicoobcredimonte.com.br","samonte316600@sicoobcrediminas.com.br","37","32818250","S5",NA,NA,NA,NA
66402207,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA 15 DE NOVEMBRO  31","","CENTRO","SAO ROQUE DE MINAS","MG","37928000","www.sicoobsaromcredi.com.br","saoroque317100@sicoobcrediminas.com.br","37","34333000","S5",NA,NA,NA,NA
1727929,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA MAJOR GOTE 179","","ALTO CAICARAS","PATOS DE MINAS","MG","38700001","www.unicredmg.com.br","ucmg0020@unicredmg.com.br","34","38189800","S5",NA,NA,NA,NA
41805003,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA GRIJALVA SOARES TERRA 69","","CENTRO","PIUMHI","MG","37925000","http://www.sicoobcredialto.com.br/","credialto@credialto.com.br","37","33719300","S5",NA,NA,NA,NA
16779741,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA 3 DE MAIO N 259","","CENTRO","IBIRAMA","SC","89140000","http://www.viacredialtovale.coop.br/","",NA,NA,"S5",NA,NA,NA,NA
3326437,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA J  N  6","RESIDENCIAL CONCADORO","ARAES","CUIABA","MT","78005810","","credijud@terra.com.br","65","39017030","S5",NA,NA,NA,NA
2282709,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. SANTOS DUMONT","Nº 235, QUADRA 03 LOTE 36A","JUNDIAÍ","ANAPOLIS","GO","75113180","http://www.unisicoob.com.br/unicentronortegoiano/","cngo.correio@unicredsys.com.br","62","33113810","S5",NA,NA,NA,NA
10319386,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL - SICOOB CENTRO SUL MS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA MARCELINO PIRES 3130","","VILA HELENA","DOURADOS","MS","79801004","","luciene.ribeiro@sicoobdourados.coop.br","67","34164444","S5",NA,NA,NA,NA
2015588,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. PRESIDENTE KENNEDY, 775","","CENTRO","PIMENTA BUENO","RO","76970000","www.credip.com.br","pedrinho@credip.com.br","69","34514136","S5",NA,NA,NA,NA
33579731,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA PARÁ Nº 400","CENTRO","CENTRO","MORRINHOS","GO","75650000","","sicoobcentrosul@sicoobcentrosul.com.br","64","34138000","S5",NA,NA,NA,NA
5247312,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CERRADO MATO-GROSSENSE - SICOOB CERRADO MT","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA OTAVIO PITALUGA  N   2074","","CENTRO","RONDONOPOLIS","MT","78700130","","credloja@terra.com.br","66","34108080","S5",NA,NA,NA,NA
3941182,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA SÃO PAULO, 5","","CENTRO","AGUAS DE LINDOIA","SP","13940000","www.sicoobcircuitodasaguas.com.br","montesiao431000@sicoobcrediminas.com.br","19","39249900","S5",NA,NA,NA,NA
10262276,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA JOAQUIM CONSTANTINO  N  2 161  4  ANDAR","","VILA NOVA PRUDENTE","PRESIDENTE PRUDENTE","SP","19053300","www.sicoobpaulista.com.br","ajbs@sicoobop.com.br","18","33441500","S5",NA,NA,NA,NA
83836114,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. GENERALÍSSIMO DEODORO, 391","","UMARIZAL","BELEM","PA","66050160","www.cooesa.coop.br","cooesa@cooesa.coop.br","91","32123701","S5",NA,NA,NA,NA
2931668,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA DOUTOR SIQUEIRA, 278","PARTE","PARQUE DOM BOSCO","CAMPOS DOS GOYTACAZES","RJ","28030130","www.sicoobfluminense.com.br","credrionorte@credrionorte.com.br","22","27262750","S5",NA,NA,NA,NA
25395435,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA DR RUBENS BOECHAT DE OLIVEIRA","310","CENTRO","LAJINHA","MG","36980000","","lajinha313700@sicoobcrediminas.com.br","33","03441490","S5",NA,NA,NA,NA
5241619,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA SAO JOAO  306","","CENTRO","PRIMAVERA DO LESTE","MT","78850000","http://www.sicoob.com.br/sicoobmtms","sicoobprimavera@terra.com.br","66","35006800","S5",NA,NA,NA,NA
1644264,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA PEDRO BICALHO  70","","NOVO HORIZONTE","JOAO MONLEVADE","MG","35930072","www.credimepi.coop.br","wanda@credimepi.coop.br","31","38507000","S5",NA,NA,NA,NA
71154876,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"PCA  CORONEL HERMOGENES  261","","CENTRO","JOAO PINHEIRO","MG","38770000","","jpinheiro313500@sicoobcrediminas.com.br","38","33610202","S5",NA,NA,NA,NA
23623636,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA DAS ACACIAS","1283","RESIDENCIAL SUL","SINOP","MT","78550059","","","66","32110800","S5",NA,NA,NA,NA
9424988,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA SAO LUIS 134","","CENTRO","ACAILANDIA","MA","65930000","","credima-ma@sicoobne.com.br","99","35386517","S5",NA,NA,NA,NA
71297899,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"PRACA DESEMBARGADOR FREDERICO 37","","CENTRO","PATOS DE MINAS","MG","38700118","www.credicopa.com.br","credicopa@credicopa.com.br","34","38182400","S5",NA,NA,NA,NA
26178533,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA TRINTA E SEIS","800","PROGRESSO","ITUIUTABA","MG","38302008","www.sicoobcredipontal.com.br","ituiutaba313300@sicoobcrediminas.com.br","34","32714300","S5",NA,NA,NA,NA
1667352,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA ANTONIO NASCIMENTO  179","LOJA","CENTRO","PIRAPORA","MG","39270000","","sicoob@sicoobsertaominas.com.br","38","37426250","S5",NA,NA,NA,NA
3632872,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  CAPITAO CASTRO  3178","PREDIO","CENTRO","VILHENA","RO","76980150","","credisul@sicoobcredisul.com.br","69","33166121","S5",NA,NA,NA,NA
24795049,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV.PRESIDENTE VARGAS,1881","","JARDIM GOIAS","RIO VERDE","GO","75903290","www.credirural.coop.br","credirural@credirural.coop.br","64","36202500","S5",NA,NA,NA,NA
3427097,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA GENERAL OSVALDO PINTO DA VEIGA, 557","","PROSPERA","CRICIUMA","SC","88813000","www.acentra.coop.br","cecrisacred@cecrisacred.coop.br","48","34316237","S5",NA,NA,NA,NA
26960328,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TOCANTINS LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA BERNARDO SAYÃO","Nº 467, QD 12, LT 05 E PARTE DO LOTE 04","CENTRO","PARAISO DO TOCANTINS","TO","77600000","www.sicoobcredipar.com.br","credipar@sicoobcredipar.com.br","63","36021444","S5",NA,NA,NA,NA
86829827,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA NEREU RAMOS, Nº 850","","CENTRO","BRACO DO NORTE","SC","88750000","","credivale@credivale.coop.br","48","36582762","S5",NA,NA,NA,NA
24830879,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"SEGUNDA AVENIDA Nº 50","QUADRA 57 LOTE 25","CENTRO","MINEIROS","GO","75830082","","mineiros@sicoobmineiros.com.br","64","36611988","S5",NA,NA,NA,NA
24799033,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. JOAQUIM TIMOTEO DE PAULA, 145","CENTRO","CENTRO","QUIRINOPOLIS","GO","75860000","www.sicoobagrorural.com.br","agrorural@sicoobagrorural.com.br","64","36518600","S5",NA,NA,NA,NA
1637949,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA REVERENDO CORIOLANO, 2004","","VILA OCIDENTAL","PRESIDENTE PRUDENTE","SP","19015070","www.credivale.org.br","credivale@credivale.org.br","18","39023800","S5",NA,NA,NA,NA
25683475,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"R CORONEL ANTONIO RIOS","509","SANTA MARTA","UBERABA","MG","38061150","www.sicoobuberaba.com.br","uberaba317800@sicoobcrediminas.com.br","34","33122250","S5",NA,NA,NA,NA
7108146,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA TOMAZ DE CAMPOS","QUADRA 11, LOTE 19","CENTRO","CRIXAS","GO","76510000","sicoobcrixas.com.br","crixas@sicoobgoias.com.br","62","03652874","S5",NA,NA,NA,NA
2480577,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA 101","N   188  QD 17 A   LT  04","SETOR SUL","GOIANIA","GO","74080150","www.credijur.com.br","secretaria@credijur.com.br","62","32160102","S5",NA,NA,NA,NA
7789195,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS  SICOOB CREDCEG","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA DOS FELTRINS, 1401","","DEMARCHI","SAO BERNARDO DO CAMPO","SP","09820280","www.sicoobcredceg.com.br","elaine@credceg.com.br","11","38834248","S5",NA,NA,NA,NA
37079720,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA.  SICOOB CREDIJUSTRA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"SCS QUADRA 02, BLOCO D, ED OSCAR NIEMEYER","SALAS 402 A 408","SETOR COMERCIAL SUL","BRASILIA","DF","70316900","www.credijustra.com.br","credijustra@credijustra.com.br","61","32474600","S5",NA,NA,NA,NA
7318874,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA TUPASSI  2928","","CENTRO","ASSIS CHATEAUBRIAND","PR","85935000","www.sicoobunicoob.com.br","sicoob@sicoobassis.com.br","44","35280900","S5",NA,NA,NA,NA
7026923,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. PADRE JOSÉ GERMANO NETO JÚNIOR, 3382","","ZONA VI","UMUARAMA","PR","87503650","","sicoobarenito@adsturbo.com.br","44","36224111","S5",NA,NA,NA,NA
8795285,"COOPERATIVA DE CRéDITO DE LIVRE ADMISSãO SICOOB CREDIACIL","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA JÕAO PESSOA, 539","","CENTRO","LEME","SP","13610110","","sicoob.crediacil@gmail.com","19","35733535","S5",NA,NA,NA,NA
7946216,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB DO GRANDE ABC - SICOOB GRANDE ABC","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV D  PEDRO II  394","","JARDIM","SANTO ANDRE","SP","09080000","www.sicoob.com.br/web/sicoobgrandeabc","gerencia@crediacisa.com.br","11","49927777","S5",NA,NA,NA,NA
1259518,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV 09 N°783","","CENTRO","RIO CLARO","SP","13500360","http://www.sicoobunimais.com.br/coop/centro-leste-paulista","fernando@unicredrioclaro.com.br","19","35227600","S5",NA,NA,NA,NA
26526166,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA NEMEZIA SANTIAGO PEREIRA  165","","FATIMA","BALSAS","MA","65800000","","","99","35415248","S5",NA,NA,NA,NA
4876393,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA PADRE MONTOYA  490","1   ANDAR","CENTRO","FOZ DO IGUACU","PR","85851040","","credioeste@credioeste.com.br","45","39014990","S5",NA,NA,NA,NA
1703620,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA FAUSTINO TEIXEIRA 60","","CENTRO","BOM DESPACHO","MG","35630040","www.sicoobcredesp.com.br","contabilidade@credesp.coop.br","37","35221166","S5",NA,NA,NA,NA
8742188,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA I  N   105","EDIFICIO ELDORADO HILL OFFICE   SALA 59","JARDIM ALVORADA","CUIABA","MT","78048487","","sicoobintegracao@sicoobmtms.coop.br","65","30550101","S5",NA,NA,NA,NA
25387655,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA ANTÔNIO ALVES BENJAMIN","241","CENTRO","TEOFILO OTONI","MG","39800021","www.sicoobcredivale.com.br","teotoni305300@sicoobcrediminas.com.br","33","35294800","S5",NA,NA,NA,NA
41669227,"COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  MARCIANO DE AVILA  1066","","BOM JESUS","UBERLANDIA","MG","38400752","www.sicoobcreditril.com.br","sicoobcreditril@sicoobcreditril.com.br","34","32912000","S5",NA,NA,NA,NA
2448839,"COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA JOSE SERAFIM DOS SANTOS, 54","CASA","CENTRO","RIO RUFINO","SC","88658000","","credirf@twc.com.br","49","32790002","S5",NA,NA,NA,NA
1374196,"COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA 06","2714","CENTRO","SAO FRANCISCO DE SALES","MG","38260000","www.sicoob.com.br      cooperativa 3167","sfsales316700@sicoobcrediminas.com.br","34","34131104","S5",NA,NA,NA,NA
10548608,"COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RODOVIA ILHEUS ITABUNA  KM 16","CAMPUS DA UNIVERSIDADE ESTADUAL DE SANTA CRUZ","SALOBRINHO","ILHEUS","BA","45662900","www.uesc.br/uescoop","uescoop@uesc.br","73","36805211","S5",NA,NA,NA,NA
2674113,"COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS COOPERPLAN LTDA. - SICOOB COOPERPLAN","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"Q SBS QUADRA 2 BLOCO A SALA 305","EDIFICIO CASA DE SÃO PAULO","ASA SUL","BRASILIA","DF","70070120","www.cooperplan.com.br","sede@cooperplan.com.br","61","20265403","S5",NA,NA,NA,NA
42880617,"COOPERATIVA DE CRéDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"PRACA SANTO ANTONIO","16","CENTRO","TIROS","MG","38880000","","tiros317600@sicoobcrediminas.com.br","34","38531155","S5",NA,NA,NA,NA
71238232,"COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA LUÍS ALVES","134","CENTRO","CARMOPOLIS DE MINAS","MG","35534000","","carmominas310900@sicoobcrediminas.com.br","37","33331387","S5",NA,NA,NA,NA
1187961,"COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"Q SIA QUADRA 04 BLOCO C LOJA 36","","SIA","BRASILIA","DF","71200045","www.sicoob4155.com.br","credibrasilia@credibrasilia.com.br","61","33614978","S5",NA,NA,NA,NA
3461243,"COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA ALEXANDRE DOHLER, N. 277","TÉRREO","CENTRO","JOINVILLE","SC","89201260","https://www.acredi.coop.br/","creditextil@creditextil.coop.br","47","34394881","S5",NA,NA,NA,NA
81011686,"COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. FREDERICO HEYSE, 356","","CENTRO I BAIXADA","MAFRA","SC","89300000","www.credinorte.com.br","credinorte@credinorte.com.br","47","36412000","S5",NA,NA,NA,NA
698609,"COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA DEPUTADO QUINTINO VARGAS  434","","CENTRO","PARACATU","MG","38600212","www.sicoobcredigerais.com.br","crediparnor@crediparnor.com.br","38","33650400","S5",NA,NA,NA,NA
4138455,"COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV SENADOR SALGADO FILHO  SN","SALA 04  CENTRO DE CONVIVENCIA UFRN","LAGOA NOVA","NATAL","RN","59072970","","credsuper@digi.com.br","84","40093228","S5",NA,NA,NA,NA
2282165,"COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA FRANCISCO SANTOS  157","","CENTRO","VITORIA DA CONQUISTA","BA","45015110","www.crediconquista.com.br","email@crediconquista.com.br","77","21016310","S5",NA,NA,NA,NA
10348181,"COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE  SICREDI VALE LITORAL SC","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"TERCEIRA AVENIDA, Nº 503","ESQUINA C/ RUA 250","MEIA PRAIA","ITAPEMA","SC","88220000","","",NA,NA,"S4",NA,NA,NA,NA
2883398,"COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA SEBASTIAO CRUZ  38","","JARDIM BLUMENAU","BLUMENAU","SC","89010340","www.multicredi.coop.br","crediodontobnu@terra.com.br","47","32221003","S5",NA,NA,NA,NA
4237413,"COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA PRESIDENTE DUTRA  61","","CENTRO","PETROLINA","PE","56304230","www.sicredinne.com.br/valedosaofrancisco/","unisfran@uol.com.br","87","30383796","S5",NA,NA,NA,NA
82133182,"COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA MARECHAL FLORIANO PEIXOTO, Nº13","","CENTRO","TIMBO","SC","89120000","www.sicoobsc.com.br/eurovale","sicoob@crediperola.com.br","47","33820336","S5",NA,NA,NA,NA
